,accuracy,precision,recall,f1,Macro-Averaged AUPRC,F_measure Beta=10,Modified mcc,MCC metirc,Gmean
New Thyroid_RandomForestClassifier_1,0.9767441860465116,0.9775461106655975,0.9767441860465116,0.9760537300316982,1.0,0.976817033912416,0.9541707420154828,0.9551059868121952,0.8571428571428571
New Thyroid_LogisticRegression_2,0.9767441860465116,0.9775461106655975,0.9767441860465116,0.9760537300316982,1.0,0.976817033912416,0.9541707420154828,0.9551059868121952,0.8571428571428571
Page_DecisionTreeClassifier_0,0.9579908675799087,0.9576163705337438,0.9579908675799087,0.9573449300390993,0.6447424730103894,0.9579568102905763,0.7678657838470013,0.7872921963165613,0.0
Page_RandomForestClassifier_1,0.9762557077625571,0.9774366711972431,0.9762557077625571,0.9763148207389738,0.8687324139102766,0.9763629501387431,0.8594733920813757,0.8807161502133072,0.5715839678687976
Page_LogisticRegression_2,0.947945205479452,0.9490809102110472,0.947945205479452,0.9377823773949849,0.7210382553170728,0.948048339035759,0.6290764348989173,0.7067147490407261,0.006694000502050038
Pen Based_DecisionTreeClassifier_0,0.559799909049568,0.4917433612338117,0.559799909049568,0.4952565680165366,0.6924510648978819,0.5528441988121421,0.5403480366677859,0.548105527810445,0.0
Pen Based_RandomForestClassifier_1,0.992269213278763,0.9923415411239511,0.992269213278763,0.9922761937236382,0.9994966296768034,0.9922757881017367,0.9914305931360136,0.9914139583518592,0.9302641226392495
Pen Based_LogisticRegression_2,0.935425193269668,0.935827260238159,0.935425193269668,0.9355246682422343,0.9728582047799845,0.9354617305353986,0.9283317178596772,0.9282505161103861,0.5567214435207314
Shuttle_DecisionTreeClassifier_0,0.9769827586206896,0.9754921366421045,0.9769827586206896,0.9756076014883618,0.49737928352417227,0.9768470593118129,0.6789808287665238,0.9383911682551045,0.0
Shuttle_RandomForestClassifier_1,0.9987068965517242,0.9985965562271986,0.9987068965517242,0.9986470135038699,0.7277764432299044,0.9986968646055298,0.9117961220822921,0.9963767764529882,0.0
Shuttle_LogisticRegression_2,0.9260344827586207,0.9220973523690907,0.9260344827586207,0.9174843895318315,0.39458644729615683,0.9256751730486545,0.5853412887564156,0.7828131971653411,0.0
Vertebra_DecisionTreeClassifier_0,0.8387096774193549,0.8444700460829494,0.8387096774193549,0.8401693183476865,0.8198232323232322,0.8392300979191187,0.7046037764115929,0.7389872966930171,0.6666666666666666
Vertebra_RandomForestClassifier_1,0.8548387096774194,0.853218089211298,0.8548387096774194,0.8536446685114287,0.8504098245298496,0.8546911261879939,0.7248120424388733,0.7624767446450704,0.7777777777777778
Vertebra_LogisticRegression_2,0.8548387096774194,0.8572471172091666,0.8548387096774194,0.855668202764977,0.8206047166963845,0.8550570964720231,0.730773492726596,0.7636843657578913,0.7222222222222222
Wine_DecisionTreeClassifier_0,0.9444444444444444,0.9513888888888888,0.9444444444444444,0.9448559670781892,0.95536686896981,0.9450715655894938,0.9178235294165921,0.9170212920385968,0.875
Wine_RandomForestClassifier_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Wine_LogisticRegression_2,0.9722222222222222,0.974074074074074,0.9722222222222222,0.9721867461331064,0.9983560090702946,0.9723902813790455,0.962107593554804,0.9582843517132548,1.0
Yeast_DecisionTreeClassifier_0,0.5420875420875421,0.5256755640594024,0.5420875420875421,0.5260181982743444,0.47727449639921743,0.5405533173206714,0.3888207286513167,0.39019739788006813,0.0
Yeast_RandomForestClassifier_1,0.6026936026936027,0.597430771579233,0.6026936026936027,0.5960719855456699,0.6271709637384787,0.6022113350930516,0.4941841673954457,0.47996787998538515,0.0
Yeast_LogisticRegression_2,0.5858585858585859,0.5665943489919686,0.5858585858585859,0.5691490690627878,0.5482061620151287,0.5840533274016606,0.4469606171919274,0.4447103867379306,0.0
FARS_DecisionTreeClassifier_0,0.7691393483212835,0.6592924536538,0.7691393483212835,0.6949074957881656,0.6411869576626206,0.7576632771677282,0.5363771959415545,0.7147790639218013,0.0
FARS_RandomForestClassifier_1,0.7835000495196593,0.7726571545148836,0.7835000495196593,0.7766440075063662,0.5491701076744757,0.7825017725159146,0.6345952587995793,0.7054980153364416,0.013098956244066871
FARS_LogisticRegression_2,0.5691789640487274,0.4957696684666257,0.5691789640487274,0.5178449328863426,0.2831031563731634,0.5616189917485216,0.30290879525281306,0.39730773539856645,0.0
