,accuracy,precision,recall,f1,Macro-Averaged AUPRC,F_measure Beta=10,Modified mcc,MCC metirc,Gmean
Hayes_DecisionTreeClassifier_0,0.34375,0.28830645161290325,0.34375,0.20601045296167247,0.6936043906810037,0.33784364261168387,0.1649893734923679,0.18186457702723985,0.16666666666666666
Hayes_DecisionTreeClassifier_1,0.5,0.3076923076923077,0.5,0.3611111111111111,0.8333333333333334,0.4731182795698925,0.441291712605216,0.4864272707980575,1.0
Hayes_RandomForestClassifier_2,0.84375,0.8653846153846154,0.84375,0.8458583208395802,0.9232376357036683,0.8456719817767654,0.7925688455922675,0.7645059372825134,0.9
Heart_DecisionTreeClassifier_0,0.47540983606557374,0.2260145122278957,0.47540983606557374,0.3063752276867031,0.5919589401240051,0.43206762878894023,0.0,0.0,0.0
Heart_DecisionTreeClassifier_1,0.5409836065573771,0.43240115718418515,0.5409836065573771,0.47774115951550855,0.35829523226046034,0.5289093242782174,0.29902892317399205,0.33866999488094535,0.0
Heart_RandomForestClassifier_2,0.4918032786885246,0.38855335058958873,0.4918032786885246,0.43248628054108845,0.39354178267840734,0.4802029254001422,0.1940828852556404,0.2166244690942626,0.0
New Thyroid_DecisionTreeClassifier_0,0.7906976744186046,0.6555625392834695,0.7906976744186046,0.7112701252236135,0.808895274011553,0.7761528421119654,0.4878025217672051,0.5906378372026361,0.0
New Thyroid_DecisionTreeClassifier_1,0.9767441860465116,0.9775461106655975,0.9767441860465116,0.9760537300316982,0.9752052545155993,0.976817033912416,0.9541707420154828,0.9551059868121952,0.8571428571428571
New Thyroid_RandomForestClassifier_2,0.9767441860465116,0.9775461106655975,0.9767441860465116,0.9760537300316982,1.0,0.976817033912416,0.9541707420154828,0.9551059868121952,0.8571428571428571
Page_DecisionTreeClassifier_0,0.9305936073059361,0.8970448042614113,0.9305936073059361,0.9132464712824032,0.6588742522822587,0.9274403732574507,0.4051523475551573,0.6055997126728885,0.0
Page_DecisionTreeClassifier_1,0.9579908675799087,0.9576163705337438,0.9579908675799087,0.9573449300390993,0.6447424730103894,0.9579568102905763,0.7678657838470013,0.7872921963165613,0.0
Page_RandomForestClassifier_2,0.9789954337899544,0.979624804687291,0.9789954337899544,0.9788669045618307,0.8588470861584785,0.9790526159070692,0.8716275069640812,0.8931172387385882,0.5715839678687976
Pen Based_DecisionTreeClassifier_0,0.20327421555252387,0.061138317848552705,0.20327421555252387,0.0888254579834255,0.5600055376631536,0.16780830887927148,0.10605881776969193,0.17955113015512889,0.0
Pen Based_DecisionTreeClassifier_1,0.559799909049568,0.4917433612338117,0.559799909049568,0.4952565680165366,0.6924510648978819,0.5528441988121421,0.5403480366677859,0.548105527810445,0.0
Pen Based_RandomForestClassifier_2,0.9931787175989086,0.9932131622622739,0.9931787175989086,0.993180107041008,0.9995537689106468,0.9931818488332189,0.9924464942965582,0.9924218203529303,0.9388854044933053
Shuttle_DecisionTreeClassifier_0,0.8401724137931035,0.7827512335275437,0.8401724137931035,0.8103302945375633,0.4398434711244761,0.8346064878251859,0.25570588908393976,0.49790198173506867,0.0
Shuttle_DecisionTreeClassifier_1,0.9769827586206896,0.9754921366421045,0.9769827586206896,0.9756076014883618,0.49737928352417227,0.9768470593118129,0.6789808287665238,0.9383911682551045,0.0
Shuttle_RandomForestClassifier_2,0.9987068965517242,0.9985104912459011,0.9987068965517242,0.9985973939569703,0.7210567473169833,0.9986890383312033,0.9090907664934985,0.9963756906543358,0.0
Vertebra_DecisionTreeClassifier_0,0.8064516129032258,0.6903225806451613,0.8064516129032258,0.7338709677419355,0.8333333333333334,0.7943042245917127,0.5535260863586055,0.7228063223242011,1.0
Vertebra_DecisionTreeClassifier_1,0.8387096774193549,0.8444700460829494,0.8387096774193549,0.8401693183476865,0.8198232323232322,0.8392300979191187,0.7046037764115929,0.7389872966930171,0.6666666666666666
Vertebra_RandomForestClassifier_2,0.8387096774193549,0.8354838709677419,0.8387096774193549,0.8356227812934094,0.8341008310266361,0.8384153933220146,0.6913236112281016,0.7363186415668399,0.7777777777777778
Wine_DecisionTreeClassifier_0,0.6666666666666666,0.5671296296296295,0.6666666666666666,0.5951417004048584,0.769510582010582,0.6561967372778181,0.40291148201269017,0.5175491695067657,0.0
Wine_DecisionTreeClassifier_1,0.9444444444444444,0.9513888888888888,0.9444444444444444,0.9448559670781892,0.95536686896981,0.9450715655894938,0.9178235294165921,0.9170212920385968,0.875
Wine_RandomForestClassifier_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Yeast_DecisionTreeClassifier_0,0.42424242424242425,0.18980096321868475,0.42424242424242425,0.2609224311351971,0.491973163544971,0.3814133034791174,0.1590152997326959,0.2878269068853335,0.0
Yeast_DecisionTreeClassifier_1,0.5420875420875421,0.5256755640594024,0.5420875420875421,0.5260181982743444,0.47727449639921743,0.5405533173206714,0.3888207286513167,0.39019739788006813,0.0
Yeast_RandomForestClassifier_2,0.6060606060606061,0.6001815313423312,0.6060606060606061,0.5994765423221027,0.612008422033711,0.6055213895816272,0.5055572894026847,0.48527708096197486,0.0
FARS_DecisionTreeClassifier_0,0.575814598395563,0.4806521630211045,0.575814598395563,0.4924764749368997,0.6048819523048399,0.5656339041430836,0.2731726017753749,0.4989065136826284,0.0
FARS_DecisionTreeClassifier_1,0.7690898286619788,0.6591444949141804,0.7690898286619788,0.6948704326857803,0.6409772161182509,0.7576018267101005,0.5359557008290582,0.7147142547898898,0.0
FARS_RandomForestClassifier_2,0.7834010102010498,0.7725650930292466,0.7834010102010498,0.776483876292945,0.5496753866656426,0.7824033822022773,0.6345267928139018,0.7053357860696288,0.012701758220626753
