,accuracy,precision,recall,f1,Macro-Averaged AUPRC,F_measure Beta=10,Modified mcc,MCC metirc,Gmean
Pen Based_CatBoostClassifier_0,0.9945429740791268,0.9945782541844554,0.9945429740791268,0.9945430605006529,0.999724596273244,0.9945461812580016,0.9939368850050344,0.9939385483618434,0.9507584955388013
Pen Based_CatBoostClassifier_1,0.98681218735789,0.9868626962532018,0.98681218735789,0.9868113610917167,0.9986690626224414,0.9868167788619994,0.9853368613896684,0.9853476849796547,0.878074739808576
Pen Based_CatBoostClassifier_2,0.990450204638472,0.9905088527135176,0.990450204638472,0.9904493557148996,0.9996003973685147,0.9904555359946684,0.9893948738099093,0.9893922774870094,0.9124316921810058
Shuttle_CatBoostClassifier_0,0.9983620689655173,0.9981125590791438,0.9983620689655173,0.9981818975548554,0.698066618703373,0.9983393810939054,0.8947166914365089,0.9954068600443516,0.0
Shuttle_CatBoostClassifier_1,0.9985344827586207,0.9982782417335943,0.9985344827586207,0.9982789112866225,0.6838512530094566,0.9985111826843479,0.9006866168240318,0.9958906288248147,0.0
Shuttle_CatBoostClassifier_2,0.9985344827586207,0.9982411780134623,0.9985344827586207,0.9983016732562315,0.6953563862327558,0.9985078115688176,0.9007943038132366,0.9958905291595954,0.0
Vertebra_CatBoostClassifier_0,0.8387096774193549,0.8305396923393528,0.8387096774193549,0.8334640076575561,0.839690152415815,0.83796031546962,0.6910780631054454,0.7344524118660931,0.7777777777777778
Vertebra_CatBoostClassifier_1,0.8064516129032258,0.8016129032258065,0.8064516129032258,0.8027473375520914,0.8352589367041832,0.8060093176859114,0.6289865837410206,0.6832352046166724,0.7222222222222222
Vertebra_CatBoostClassifier_2,0.7903225806451613,0.782139468690702,0.7903225806451613,0.7851187395779426,0.8493429710176176,0.7895715924326331,0.6111000643410262,0.654372594884318,0.6111111111111112
Wine_CatBoostClassifier_0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Wine_CatBoostClassifier_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Wine_CatBoostClassifier_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Yeast_CatBoostClassifier_0,0.5824915824915825,0.5786127934661963,0.5824915824915825,0.5785621148872264,0.5662264479585715,0.5821368177028458,0.4778164919473453,0.45416398409085923,0.0
Yeast_CatBoostClassifier_1,0.5993265993265994,0.5939479200348765,0.5993265993265994,0.593545437121376,0.6080989357966656,0.5988336063141846,0.5027023243854656,0.4734816955394084,0.0
Yeast_CatBoostClassifier_2,0.5555555555555556,0.5514859400127577,0.5555555555555556,0.5506681121365704,0.585639428609864,0.5551831102548171,0.43990519995364435,0.41740885746878503,0.0
FARS_CatBoostClassifier_0,0.8052886996137466,0.7947513540616146,0.8052886996137466,0.7897334281962827,0.664366629475973,0.804319226630791,0.6632540753563153,0.7364503224955631,0.011225120240000455
FARS_CatBoostClassifier_1,0.8038031098346043,0.7966512703449148,0.8038031098346043,0.7851179277342241,0.5851443717200822,0.8031476407562683,0.6593615960286707,0.7351695316766724,0.007660909833031926
FARS_CatBoostClassifier_2,0.8058334158660988,0.7968229703170975,0.8058334158660988,0.7893688519272022,0.6090902598527443,0.8050058724558544,0.6630643852297194,0.737339358059288,0.009557213475601841
